nflores 43303 Wed Mar  8 22:36:20 2017

Avatar id: 0; (x,y) = (12, 59); move = 2 
Avatar id: 1; (x,y) = (87, 65); move = 1 
Avatar id: 2; (x,y) = (91, 57); move = 1 
Avatar id: 3; (x,y) = (1, 88); move = 2 
Avatar id: 0; (x,y) = (23, 27); move = 3 
Avatar id: 1; (x,y) = (87, 65); move = 3 
Avatar id: 2; (x,y) = (91, 57); move = 3 
Avatar id: 3; (x,y) = (1, 89); move = 3 
Avatar id: 0; (x,y) = (23, 27); move = 2 
Avatar id: 1; (x,y) = (88, 65); move = 1 
Avatar id: 2; (x,y) = (92, 57); move = 1 
Avatar id: 3; (x,y) = (1, 89); move = 2 
Avatar id: 0; (x,y) = (23, 28); move = 3 
Avatar id: 1; (x,y) = (88, 64); move = 0 
Avatar id: 2; (x,y) = (92, 57); move = 3 
Avatar id: 3; (x,y) = (1, 89); move = 0 
Avatar id: 0; (x,y) = (23, 28); move = 2 
Avatar id: 1; (x,y) = (88, 64); move = 1 
Avatar id: 2; (x,y) = (93, 57); move = 1 
Avatar id: 3; (x,y) = (0, 89); move = 2 
Avatar id: 0; (x,y) = (23, 28); move = 0 
Avatar id: 1; (x,y) = (88, 63); move = 0 
Avatar id: 2; (x,y) = (93, 57); move = 3 
Avatar id: 3; (x,y) = (0, 90); move = 3 
Avatar id: 0; (x,y) = (23, 28); move = 1 
Avatar id: 1; (x,y) = (88, 63); move = 1 
Avatar id: 2; (x,y) = (94, 57); move = 1 
Avatar id: 3; (x,y) = (0, 90); move = 2 
Avatar id: 0; (x,y) = (23, 27); move = 0 
Avatar id: 1; (x,y) = (88, 63); move = 3 
Avatar id: 2; (x,y) = (94, 56); move = 0 
Avatar id: 3; (x,y) = (0, 91); move = 3 
Avatar id: 0; (x,y) = (22, 27); move = 2 
Avatar id: 1; (x,y) = (89, 63); move = 1 
Avatar id: 2; (x,y) = (93, 56); move = 2 
Avatar id: 3; (x,y) = (0, 91); move = 2 
Avatar id: 0; (x,y) = (22, 27); move = 0 
Avatar id: 1; (x,y) = (89, 63); move = 3 
Avatar id: 2; (x,y) = (93, 56); move = 0 
Avatar id: 3; (x,y) = (0, 92); move = 3 
Avatar id: 0; (x,y) = (21, 27); move = 2 
Avatar id: 1; (x,y) = (89, 63); move = 2 
Avatar id: 2; (x,y) = (93, 56); move = 1 
Avatar id: 3; (x,y) = (1, 92); move = 1 
Avatar id: 0; (x,y) = (21, 27); move = 0 
Avatar id: 1; (x,y) = (89, 64); move = 3 
Avatar id: 2; (x,y) = (93, 55); move = 0 
Avatar id: 3; (x,y) = (1, 91); move = 0 
Avatar id: 0; (x,y) = (20, 27); move = 2 
Avatar id: 1; (x,y) = (89, 64); move = 2 
Avatar id: 2; (x,y) = (93, 55); move = 1 
Avatar id: 3; (x,y) = (1, 91); move = 1 
Avatar id: 0; (x,y) = (20, 27); move = 0 
Avatar id: 1; (x,y) = (89, 65); move = 3 
Avatar id: 2; (x,y) = (93, 54); move = 0 
Avatar id: 3; (x,y) = (1, 91); move = 3 
Avatar id: 0; (x,y) = (19, 27); move = 2 
Avatar id: 1; (x,y) = (90, 65); move = 1 
Avatar id: 2; (x,y) = (93, 54); move = 1 
Avatar id: 3; (x,y) = (2, 91); move = 1 
Avatar id: 0; (x,y) = (19, 27); move = 0 
Avatar id: 1; (x,y) = (90, 65); move = 3 
Avatar id: 2; (x,y) = (93, 53); move = 0 
Avatar id: 3; (x,y) = (2, 91); move = 3 
Avatar id: 0; (x,y) = (18, 27); move = 2 
Avatar id: 1; (x,y) = (90, 65); move = 2 
Avatar id: 2; (x,y) = (93, 53); move = 1 
Avatar id: 3; (x,y) = (2, 91); move = 2 
Avatar id: 0; (x,y) = (18, 28); move = 3 
Avatar id: 1; (x,y) = (90, 66); move = 3 
Avatar id: 2; (x,y) = (93, 52); move = 0 
Avatar id: 3; (x,y) = (2, 92); move = 3 
Avatar id: 0; (x,y) = (19, 28); move = 1 
Avatar id: 1; (x,y) = (90, 66); move = 2 
Avatar id: 2; (x,y) = (92, 52); move = 2 
Avatar id: 3; (x,y) = (2, 92); move = 2 
Avatar id: 0; (x,y) = (19, 28); move = 3 
Avatar id: 1; (x,y) = (90, 67); move = 3 
Avatar id: 2; (x,y) = (92, 53); move = 3 
Avatar id: 3; (x,y) = (2, 93); move = 3 
Avatar id: 0; (x,y) = (19, 28); move = 2 
Avatar id: 1; (x,y) = (91, 67); move = 1 
Avatar id: 2; (x,y) = (92, 53); move = 2 
Avatar id: 3; (x,y) = (3, 93); move = 1 
Avatar id: 0; (x,y) = (19, 29); move = 3 
Avatar id: 1; (x,y) = (91, 66); move = 0 
Avatar id: 2; (x,y) = (92, 54); move = 3 
Avatar id: 3; (x,y) = (3, 93); move = 3 
Avatar id: 0; (x,y) = (19, 29); move = 2 
Avatar id: 1; (x,y) = (91, 66); move = 1 
Avatar id: 2; (x,y) = (92, 54); move = 2 
Avatar id: 3; (x,y) = (3, 93); move = 2 
Avatar id: 0; (x,y) = (19, 29); move = 0 
Avatar id: 1; (x,y) = (91, 66); move = 3 
Avatar id: 2; (x,y) = (92, 54); move = 0 
Avatar id: 3; (x,y) = (3, 94); move = 3 
Avatar id: 0; (x,y) = (18, 29); move = 2 
Avatar id: 1; (x,y) = (92, 66); move = 1 
Avatar id: 2; (x,y) = (92, 54); move = 1 
Avatar id: 3; (x,y) = (4, 94); move = 1 
Avatar id: 0; (x,y) = (18, 29); move = 0 
Avatar id: 1; (x,y) = (92, 66); move = 3 
Avatar id: 2; (x,y) = (92, 53); move = 0 
Avatar id: 3; (x,y) = (4, 93); move = 0 
Avatar id: 0; (x,y) = (17, 29); move = 2 
Avatar id: 1; (x,y) = (93, 66); move = 1 
Avatar id: 2; (x,y) = (92, 53); move = 1 
Avatar id: 3; (x,y) = (4, 93); move = 1 
Avatar id: 0; (x,y) = (17, 29); move = 0 
Avatar id: 1; (x,y) = (93, 66); move = 3 
Avatar id: 2; (x,y) = (92, 52); move = 0 
Avatar id: 3; (x,y) = (4, 92); move = 0 
Avatar id: 0; (x,y) = (16, 29); move = 2 
Avatar id: 1; (x,y) = (94, 66); move = 1 
Avatar id: 2; (x,y) = (91, 52); move = 2 
Avatar id: 3; (x,y) = (4, 92); move = 1 
Avatar id: 0; (x,y) = (16, 30); move = 3 
Avatar id: 1; (x,y) = (94, 66); move = 3 
Avatar id: 2; (x,y) = (91, 52); move = 0 
Avatar id: 3; (x,y) = (4, 91); move = 0 
Avatar id: 0; (x,y) = (17, 30); move = 1 
Avatar id: 1; (x,y) = (94, 66); move = 2 
Avatar id: 2; (x,y) = (91, 52); move = 1 
Avatar id: 3; (x,y) = (4, 91); move = 1 
Avatar id: 0; (x,y) = (17, 30); move = 3 
Avatar id: 1; (x,y) = (94, 67); move = 3 
Avatar id: 2; (x,y) = (91, 52); move = 3 
Avatar id: 3; (x,y) = (4, 90); move = 0 
Avatar id: 0; (x,y) = (17, 30); move = 2 
Avatar id: 1; (x,y) = (94, 67); move = 2 
Avatar id: 2; (x,y) = (92, 52); move = 1 
Avatar id: 3; (x,y) = (4, 90); move = 1 
Avatar id: 0; (x,y) = (17, 30); move = 0 
Avatar id: 1; (x,y) = (94, 67); move = 0 
Avatar id: 2; (x,y) = (92, 51); move = 0 
Avatar id: 3; (x,y) = (4, 89); move = 0 
Avatar id: 0; (x,y) = (16, 30); move = 2 
Avatar id: 1; (x,y) = (93, 67); move = 2 
Avatar id: 2; (x,y) = (92, 51); move = 1 
Avatar id: 3; (x,y) = (4, 89); move = 1 
Avatar id: 0; (x,y) = (16, 30); move = 0 
Avatar id: 1; (x,y) = (93, 67); move = 0 
Avatar id: 2; (x,y) = (92, 51); move = 3 
Avatar id: 3; (x,y) = (4, 88); move = 0 
Avatar id: 0; (x,y) = (15, 30); move = 2 
Avatar id: 1; (x,y) = (92, 67); move = 2 
Avatar id: 2; (x,y) = (93, 51); move = 1 
Avatar id: 3; (x,y) = (3, 88); move = 2 
Avatar id: 0; (x,y) = (15, 31); move = 3 
Avatar id: 1; (x,y) = (92, 68); move = 3 
Avatar id: 2; (x,y) = (93, 51); move = 3 
Avatar id: 3; (x,y) = (3, 88); move = 0 
Avatar id: 0; (x,y) = (15, 31); move = 2 
Avatar id: 1; (x,y) = (92, 68); move = 2 
Avatar id: 2; (x,y) = (93, 51); move = 2 
Avatar id: 3; (x,y) = (2, 88); move = 2 
Avatar id: 0; (x,y) = (15, 32); move = 3 
Avatar id: 1; (x,y) = (92, 69); move = 3 
Avatar id: 2; (x,y) = (93, 51); move = 0 
Avatar id: 3; (x,y) = (2, 89); move = 3 
Avatar id: 0; (x,y) = (16, 32); move = 1 
Avatar id: 1; (x,y) = (93, 69); move = 1 
Avatar id: 2; (x,y) = (92, 51); move = 2 
Avatar id: 3; (x,y) = (2, 89); move = 2 
Avatar id: 0; (x,y) = (16, 31); move = 0 
Avatar id: 1; (x,y) = (93, 68); move = 0 
Avatar id: 2; (x,y) = (92, 52); move = 3 
Avatar id: 3; (x,y) = (2, 90); move = 3 
Avatar id: 0; (x,y) = (16, 31); move = 1 
Avatar id: 1; (x,y) = (93, 68); move = 1 
Avatar id: 2; (x,y) = (93, 52); move = 1 
Avatar id: 3; (x,y) = (3, 90); move = 1 
Avatar id: 0; (x,y) = (16, 31); move = 3 
Avatar id: 1; (x,y) = (93, 68); move = 3 
Avatar id: 2; (x,y) = (93, 52); move = 3 
Avatar id: 3; (x,y) = (3, 89); move = 0 
Avatar id: 0; (x,y) = (16, 31); move = 2 
Avatar id: 1; (x,y) = (94, 68); move = 1 
Avatar id: 2; (x,y) = (93, 52); move = 2 
Avatar id: 3; (x,y) = (3, 89); move = 1 
Avatar id: 0; (x,y) = (16, 32); move = 3 
Avatar id: 1; (x,y) = (94, 68); move = 3 
Avatar id: 2; (x,y) = (93, 53); move = 3 
Avatar id: 3; (x,y) = (3, 89); move = 3 
Avatar id: 0; (x,y) = (16, 32); move = 2 
Avatar id: 1; (x,y) = (94, 68); move = 2 
Avatar id: 2; (x,y) = (94, 53); move = 1 
Avatar id: 3; (x,y) = (3, 89); move = 2 
Avatar id: 0; (x,y) = (16, 32); move = 0 
Avatar id: 1; (x,y) = (94, 69); move = 3 
Avatar id: 2; (x,y) = (94, 53); move = 3 
Avatar id: 3; (x,y) = (3, 90); move = 3 
Avatar id: 0; (x,y) = (15, 32); move = 2 
Avatar id: 1; (x,y) = (94, 69); move = 2 
Avatar id: 2; (x,y) = (94, 53); move = 2 
Avatar id: 3; (x,y) = (3, 90); move = 2 
Avatar id: 0; (x,y) = (15, 32); move = 0 
Avatar id: 1; (x,y) = (94, 70); move = 3 
Avatar id: 2; (x,y) = (94, 53); move = 0 
Avatar id: 3; (x,y) = (3, 91); move = 3 
Avatar id: 0; (x,y) = (15, 32); move = 1 
Avatar id: 1; (x,y) = (94, 70); move = 2 
Avatar id: 2; (x,y) = (93, 53); move = 2 
Avatar id: 3; (x,y) = (3, 91); move = 2 
Avatar id: 0; (x,y) = (15, 31); move = 0 
Avatar id: 1; (x,y) = (94, 71); move = 3 
Avatar id: 2; (x,y) = (93, 54); move = 3 
Avatar id: 3; (x,y) = (3, 92); move = 3 
Avatar id: 0; (x,y) = (15, 31); move = 1 
Avatar id: 1; (x,y) = (94, 71); move = 2 
Avatar id: 2; (x,y) = (93, 54); move = 2 
Avatar id: 3; (x,y) = (3, 92); move = 2 
Avatar id: 0; (x,y) = (15, 30); move = 0 
Avatar id: 1; (x,y) = (94, 71); move = 0 
Avatar id: 2; (x,y) = (93, 55); move = 3 
Avatar id: 3; (x,y) = (3, 92); move = 0 
Avatar id: 0; (x,y) = (15, 30); move = 1 
Avatar id: 1; (x,y) = (93, 71); move = 2 
Avatar id: 2; (x,y) = (93, 55); move = 2 
Avatar id: 3; (x,y) = (3, 92); move = 1 
Avatar id: 0; (x,y) = (15, 29); move = 0 
Avatar id: 1; (x,y) = (93, 72); move = 3 
Avatar id: 2; (x,y) = (93, 56); move = 3 
Avatar id: 3; (x,y) = (3, 91); move = 0 
Avatar id: 0; (x,y) = (15, 29); move = 1 
Avatar id: 1; (x,y) = (93, 72); move = 2 
Avatar id: 2; (x,y) = (94, 56); move = 1 
Avatar id: 3; (x,y) = (3, 91); move = 1 
Avatar id: 0; (x,y) = (15, 28); move = 0 
Avatar id: 1; (x,y) = (93, 72); move = 0 
Avatar id: 2; (x,y) = (94, 56); move = 3 
Avatar id: 3; (x,y) = (3, 90); move = 0 
Avatar id: 0; (x,y) = (15, 28); move = 1 
Avatar id: 1; (x,y) = (92, 72); move = 2 
Avatar id: 2; (x,y) = (94, 56); move = 2 
Avatar id: 3; (x,y) = (2, 90); move = 2 
Avatar id: 0; (x,y) = (15, 28); move = 3 
Avatar id: 1; (x,y) = (92, 73); move = 3 
Avatar id: 2; (x,y) = (94, 57); move = 3 
Avatar id: 3; (x,y) = (2, 90); move = 0 
Avatar id: 0; (x,y) = (16, 28); move = 1 
Avatar id: 1; (x,y) = (92, 73); move = 2 
Avatar id: 2; (x,y) = (94, 57); move = 2 
Avatar id: 3; (x,y) = (1, 90); move = 2 
Avatar id: 0; (x,y) = (16, 27); move = 0 
Avatar id: 1; (x,y) = (92, 74); move = 3 
Avatar id: 2; (x,y) = (94, 58); move = 3 
Avatar id: 3; (x,y) = (1, 90); move = 0 
Avatar id: 0; (x,y) = (15, 27); move = 2 
Avatar id: 1; (x,y) = (92, 74); move = 2 
Avatar id: 2; (x,y) = (95, 58); move = 1 
Avatar id: 3; (x,y) = (1, 90); move = 1 
Avatar id: 0; (x,y) = (15, 27); move = 0 
Avatar id: 1; (x,y) = (92, 74); move = 0 
Avatar id: 2; (x,y) = (95, 58); move = 3 
Avatar id: 3; (x,y) = (1, 90); move = 3 
Avatar id: 0; (x,y) = (14, 27); move = 2 
Avatar id: 1; (x,y) = (91, 74); move = 2 
Avatar id: 2; (x,y) = (95, 58); move = 2 
Avatar id: 3; (x,y) = (2, 90); move = 1 
Avatar id: 0; (x,y) = (14, 28); move = 3 
Avatar id: 1; (x,y) = (91, 75); move = 3 
Avatar id: 2; (x,y) = (95, 58); move = 0 
Avatar id: 3; (x,y) = (2, 89); move = 0 
Avatar id: 0; (x,y) = (14, 28); move = 2 
Avatar id: 1; (x,y) = (92, 75); move = 1 
Avatar id: 2; (x,y) = (94, 58); move = 2 
Avatar id: 3; (x,y) = (2, 89); move = 1 
Avatar id: 0; (x,y) = (14, 29); move = 3 
Avatar id: 1; (x,y) = (92, 75); move = 3 
Avatar id: 2; (x,y) = (94, 58); move = 0 
Avatar id: 3; (x,y) = (2, 88); move = 0 
Avatar id: 0; (x,y) = (14, 29); move = 2 
Avatar id: 1; (x,y) = (93, 75); move = 1 
Avatar id: 2; (x,y) = (94, 58); move = 1 
Avatar id: 3; (x,y) = (2, 88); move = 1 
Avatar id: 0; (x,y) = (14, 30); move = 3 
Avatar id: 1; (x,y) = (93, 75); move = 3 
Avatar id: 2; (x,y) = (94, 57); move = 0 
Avatar id: 3; (x,y) = (2, 88); move = 3 
Avatar id: 0; (x,y) = (14, 30); move = 2 
Avatar id: 1; (x,y) = (93, 75); move = 2 
Avatar id: 2; (x,y) = (93, 57); move = 2 
Avatar id: 3; (x,y) = (3, 88); move = 1 
Avatar id: 0; (x,y) = (14, 30); move = 0 
Avatar id: 1; (x,y) = (93, 76); move = 3 
Avatar id: 2; (x,y) = (93, 58); move = 3 
Avatar id: 3; (x,y) = (3, 87); move = 0 
Avatar id: 0; (x,y) = (14, 30); move = 1 
Avatar id: 1; (x,y) = (93, 76); move = 2 
Avatar id: 2; (x,y) = (93, 58); move = 2 
Avatar id: 3; (x,y) = (3, 87); move = 1 
Avatar id: 0; (x,y) = (14, 29); move = 0 
Avatar id: 1; (x,y) = (93, 77); move = 3 
Avatar id: 2; (x,y) = (93, 59); move = 3 
Avatar id: 3; (x,y) = (3, 87); move = 3 
Avatar id: 0; (x,y) = (13, 29); move = 2 
Avatar id: 1; (x,y) = (93, 77); move = 2 
Avatar id: 2; (x,y) = (93, 59); move = 2 
Avatar id: 3; (x,y) = (3, 87); move = 2 
Avatar id: 0; (x,y) = (13, 29); move = 0 
Avatar id: 1; (x,y) = (93, 77); move = 0 
Avatar id: 2; (x,y) = (93, 60); move = 3 
Avatar id: 3; (x,y) = (3, 88); move = 3 
Avatar id: 0; (x,y) = (13, 29); move = 1 
Avatar id: 1; (x,y) = (92, 77); move = 2 
Avatar id: 2; (x,y) = (93, 60); move = 2 
Avatar id: 3; (x,y) = (4, 88); move = 1 
Avatar id: 0; (x,y) = (13, 28); move = 0 
Avatar id: 1; (x,y) = (92, 77); move = 0 
Avatar id: 2; (x,y) = (93, 61); move = 3 
Avatar id: 3; (x,y) = (4, 88); move = 3 
Avatar id: 0; (x,y) = (13, 28); move = 1 
Avatar id: 1; (x,y) = (92, 77); move = 1 
Avatar id: 2; (x,y) = (93, 61); move = 2 
Avatar id: 3; (x,y) = (4, 88); move = 2 
Avatar id: 0; (x,y) = (13, 27); move = 0 
Avatar id: 1; (x,y) = (92, 76); move = 0 
Avatar id: 2; (x,y) = (93, 62); move = 3 
Avatar id: 3; (x,y) = (4, 89); move = 3 
Avatar id: 0; (x,y) = (13, 27); move = 1 
Avatar id: 1; (x,y) = (91, 76); move = 2 
Avatar id: 2; (x,y) = (93, 62); move = 2 
Avatar id: 3; (x,y) = (4, 89); move = 2 
Avatar id: 0; (x,y) = (13, 26); move = 0 
Avatar id: 1; (x,y) = (91, 77); move = 3 
Avatar id: 2; (x,y) = (93, 63); move = 3 
Avatar id: 3; (x,y) = (4, 90); move = 3 
Avatar id: 0; (x,y) = (13, 26); move = 1 
Avatar id: 1; (x,y) = (91, 77); move = 2 
Avatar id: 2; (x,y) = (93, 63); move = 2 
Avatar id: 3; (x,y) = (4, 90); move = 2 
Avatar id: 0; (x,y) = (13, 26); move = 3 
Avatar id: 1; (x,y) = (91, 78); move = 3 
Avatar id: 2; (x,y) = (93, 63); move = 0 
Avatar id: 3; (x,y) = (4, 91); move = 3 
Avatar id: 0; (x,y) = (14, 26); move = 1 
Avatar id: 1; (x,y) = (91, 78); move = 2 
Avatar id: 2; (x,y) = (92, 63); move = 2 
Avatar id: 3; (x,y) = (4, 91); move = 2 
Avatar id: 0; (x,y) = (14, 25); move = 0 
Avatar id: 1; (x,y) = (91, 78); move = 0 
Avatar id: 2; (x,y) = (92, 64); move = 3 
Avatar id: 3; (x,y) = (4, 92); move = 3 
Avatar id: 0; (x,y) = (14, 25); move = 1 
Avatar id: 1; (x,y) = (90, 78); move = 2 
Avatar id: 2; (x,y) = (92, 64); move = 2 
Avatar id: 3; (x,y) = (4, 92); move = 2 
Avatar id: 0; (x,y) = (14, 25); move = 3 
Avatar id: 1; (x,y) = (90, 78); move = 0 
Avatar id: 2; (x,y) = (92, 64); move = 0 
Avatar id: 3; (x,y) = (4, 93); move = 3 
Avatar id: 0; (x,y) = (15, 25); move = 1 
Avatar id: 1; (x,y) = (89, 78); move = 2 
Avatar id: 2; (x,y) = (91, 64); move = 2 
Avatar id: 3; (x,y) = (4, 93); move = 2 
Avatar id: 0; (x,y) = (15, 24); move = 0 
Avatar id: 1; (x,y) = (89, 78); move = 0 
Avatar id: 2; (x,y) = (91, 65); move = 3 
Avatar id: 3; (x,y) = (4, 94); move = 3 
Avatar id: 0; (x,y) = (14, 24); move = 2 
Avatar id: 1; (x,y) = (88, 78); move = 2 
Avatar id: 2; (x,y) = (92, 65); move = 1 
Avatar id: 3; (x,y) = (4, 94); move = 2 
Avatar id: 0; (x,y) = (14, 24); move = 0 
Avatar id: 1; (x,y) = (88, 78); move = 0 
Avatar id: 2; (x,y) = (92, 65); move = 3 
Avatar id: 3; (x,y) = (4, 95); move = 3 
Avatar id: 0; (x,y) = (14, 24); move = 1 
Avatar id: 1; (x,y) = (87, 78); move = 2 
Avatar id: 2; (x,y) = (93, 65); move = 1 
Avatar id: 3; (x,y) = (4, 95); move = 2 
Avatar id: 0; (x,y) = (14, 23); move = 0 
Avatar id: 1; (x,y) = (87, 78); move = 0 
Avatar id: 2; (x,y) = (93, 65); move = 3 
Avatar id: 3; (x,y) = (4, 96); move = 3 
Avatar id: 0; (x,y) = (14, 23); move = 1 
Avatar id: 1; (x,y) = (86, 78); move = 2 
Avatar id: 2; (x,y) = (94, 65); move = 1 
Avatar id: 3; (x,y) = (4, 96); move = 2 
Avatar id: 0; (x,y) = (14, 23); move = 3 
Avatar id: 1; (x,y) = (86, 79); move = 3 
Avatar id: 2; (x,y) = (94, 64); move = 0 
Avatar id: 3; (x,y) = (4, 96); move = 0 
Avatar id: 0; (x,y) = (14, 23); move = 2 
Avatar id: 1; (x,y) = (86, 79); move = 2 
Avatar id: 2; (x,y) = (93, 64); move = 2 
Avatar id: 3; (x,y) = (3, 96); move = 2 
Avatar id: 0; (x,y) = (14, 24); move = 3 
Avatar id: 1; (x,y) = (86, 79); move = 0 
Avatar id: 2; (x,y) = (93, 64); move = 0 
Avatar id: 3; (x,y) = (3, 96); move = 0 
Avatar id: 0; (x,y) = (15, 24); move = 1 
Avatar id: 1; (x,y) = (85, 79); move = 2 
Avatar id: 2; (x,y) = (93, 64); move = 1 
Avatar id: 3; (x,y) = (3, 96); move = 1 
Avatar id: 0; (x,y) = (15, 24); move = 3 
Avatar id: 1; (x,y) = (85, 79); move = 0 
Avatar id: 2; (x,y) = (93, 64); move = 3 
Avatar id: 3; (x,y) = (3, 95); move = 0 
Avatar id: 0; (x,y) = (16, 24); move = 1 
Avatar id: 1; (x,y) = (84, 79); move = 2 
Avatar id: 2; (x,y) = (94, 64); move = 1 
Avatar id: 3; (x,y) = (2, 95); move = 2 
Avatar id: 0; (x,y) = (16, 24); move = 3 
Avatar id: 1; (x,y) = (84, 80); move = 3 
Avatar id: 2; (x,y) = (94, 64); move = 3 
Avatar id: 3; (x,y) = (2, 95); move = 0 
Avatar id: 0; (x,y) = (17, 24); move = 1 
Avatar id: 1; (x,y) = (84, 80); move = 2 
Avatar id: 2; (x,y) = (95, 64); move = 1 
Avatar id: 3; (x,y) = (1, 95); move = 2 
Avatar id: 0; (x,y) = (17, 23); move = 0 
Avatar id: 1; (x,y) = (84, 81); move = 3 
Avatar id: 2; (x,y) = (95, 64); move = 3 
Avatar id: 3; (x,y) = (1, 95); move = 0 
Avatar id: 0; (x,y) = (17, 23); move = 1 
Avatar id: 1; (x,y) = (85, 81); move = 1 
Avatar id: 2; (x,y) = (95, 64); move = 2 
Avatar id: 3; (x,y) = (1, 95); move = 1 
Avatar id: 0; (x,y) = (17, 23); move = 3 
Avatar id: 1; (x,y) = (85, 80); move = 0 
Avatar id: 2; (x,y) = (95, 65); move = 3 
Avatar id: 3; (x,y) = (1, 94); move = 0 
Avatar id: 0; (x,y) = (17, 23); move = 2 
Avatar id: 1; (x,y) = (85, 80); move = 1 
Avatar id: 2; (x,y) = (96, 65); move = 1 
Avatar id: 3; (x,y) = (1, 94); move = 1 
Avatar id: 0; (x,y) = (17, 24); move = 3 
Avatar id: 1; (x,y) = (85, 80); move = 3 
Avatar id: 2; (x,y) = (96, 64); move = 0 
Avatar id: 3; (x,y) = (1, 93); move = 0 
Avatar id: 0; (x,y) = (18, 24); move = 1 
Avatar id: 1; (x,y) = (86, 80); move = 1 
Avatar id: 2; (x,y) = (96, 64); move = 1 
Avatar id: 3; (x,y) = (0, 93); move = 2 
Avatar id: 0; (x,y) = (18, 24); move = 3 
Avatar id: 1; (x,y) = (86, 80); move = 3 
Avatar id: 2; (x,y) = (96, 63); move = 0 
Avatar id: 3; (x,y) = (0, 94); move = 3 
Avatar id: 0; (x,y) = (18, 24); move = 2 
Avatar id: 1; (x,y) = (87, 80); move = 1 
Avatar id: 2; (x,y) = (96, 63); move = 1 
Avatar id: 3; (x,y) = (0, 94); move = 2 
Avatar id: 0; (x,y) = (18, 25); move = 3 
Avatar id: 1; (x,y) = (87, 79); move = 0 
Avatar id: 2; (x,y) = (96, 63); move = 3 
Avatar id: 3; (x,y) = (0, 95); move = 3 
Avatar id: 0; (x,y) = (18, 25); move = 2 
Avatar id: 1; (x,y) = (87, 79); move = 1 
Avatar id: 2; (x,y) = (96, 63); move = 2 
Avatar id: 3; (x,y) = (0, 95); move = 2 
Avatar id: 0; (x,y) = (18, 26); move = 3 
Avatar id: 1; (x,y) = (87, 79); move = 3 
Avatar id: 2; (x,y) = (96, 64); move = 3 
Avatar id: 3; (x,y) = (0, 96); move = 3 
Avatar id: 0; (x,y) = (19, 26); move = 1 
Avatar id: 1; (x,y) = (88, 79); move = 1 
Avatar id: 2; (x,y) = (96, 64); move = 2 
Avatar id: 3; (x,y) = (1, 96); move = 1 
Avatar id: 0; (x,y) = (19, 25); move = 0 
Avatar id: 1; (x,y) = (88, 79); move = 3 
Avatar id: 2; (x,y) = (96, 65); move = 3 
Avatar id: 3; (x,y) = (1, 96); move = 3 
Avatar id: 0; (x,y) = (19, 25); move = 1 
Avatar id: 1; (x,y) = (89, 79); move = 1 
Avatar id: 2; (x,y) = (96, 65); move = 2 
Avatar id: 3; (x,y) = (1, 96); move = 2 
Avatar id: 0; (x,y) = (19, 24); move = 0 
Avatar id: 1; (x,y) = (89, 79); move = 3 
Avatar id: 2; (x,y) = (96, 66); move = 3 
Avatar id: 3; (x,y) = (1, 97); move = 3 
Avatar id: 0; (x,y) = (19, 24); move = 1 
Avatar id: 1; (x,y) = (90, 79); move = 1 
Avatar id: 2; (x,y) = (97, 66); move = 1 
Avatar id: 3; (x,y) = (2, 97); move = 1 
Avatar id: 0; (x,y) = (19, 24); move = 3 
Avatar id: 1; (x,y) = (90, 79); move = 3 
Avatar id: 2; (x,y) = (97, 65); move = 0 
Avatar id: 3; (x,y) = (2, 96); move = 0 
Avatar id: 0; (x,y) = (20, 24); move = 1 
Avatar id: 1; (x,y) = (91, 79); move = 1 
Avatar id: 2; (x,y) = (97, 65); move = 1 
Avatar id: 3; (x,y) = (2, 96); move = 1 
Avatar id: 0; (x,y) = (20, 24); move = 3 
Avatar id: 1; (x,y) = (91, 79); move = 3 
Avatar id: 2; (x,y) = (97, 65); move = 3 
Avatar id: 3; (x,y) = (2, 96); move = 3 
Avatar id: 0; (x,y) = (21, 24); move = 1 
Avatar id: 1; (x,y) = (91, 79); move = 2 
Avatar id: 2; (x,y) = (97, 65); move = 2 
Avatar id: 3; (x,y) = (2, 96); move = 2 
Avatar id: 0; (x,y) = (21, 24); move = 3 
Avatar id: 1; (x,y) = (91, 80); move = 3 
Avatar id: 2; (x,y) = (97, 66); move = 3 
Avatar id: 3; (x,y) = (2, 97); move = 3 
Avatar id: 0; (x,y) = (21, 24); move = 2 
Avatar id: 1; (x,y) = (91, 80); move = 2 
Avatar id: 2; (x,y) = (97, 66); move = 2 
Avatar id: 3; (x,y) = (2, 97); move = 2 
Avatar id: 0; (x,y) = (21, 25); move = 3 
Avatar id: 1; (x,y) = (91, 81); move = 3 
Avatar id: 2; (x,y) = (97, 66); move = 0 
Avatar id: 3; (x,y) = (2, 98); move = 3 
Avatar id: 0; (x,y) = (21, 25); move = 2 
Avatar id: 1; (x,y) = (91, 81); move = 2 
Avatar id: 2; (x,y) = (96, 66); move = 2 
Avatar id: 3; (x,y) = (2, 98); move = 2 
Avatar id: 0; (x,y) = (21, 25); move = 0 
Avatar id: 1; (x,y) = (91, 81); move = 0 
Avatar id: 2; (x,y) = (96, 66); move = 0 
Avatar id: 3; (x,y) = (2, 99); move = 3 
Avatar id: 0; (x,y) = (20, 25); move = 2 
Avatar id: 1; (x,y) = (90, 81); move = 2 
Avatar id: 2; (x,y) = (95, 66); move = 2 
Avatar id: 3; (x,y) = (3, 99); move = 1 
Avatar id: 0; (x,y) = (20, 26); move = 3 
